,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
219,536135,26-39,male,majority,10-19y,high school,middle class,0.4049288507406456,True,before 2015,True,True,92101,11000.0,sedan,2,0,0
220,75569,40-64,female,majority,20-29y,high school,upper class,0.4956283926329951,False,after 2015,True,False,10238,11000.0,sedan,2,0,0
221,415320,16-25,male,majority,0-9y,none,poverty,0.3921778349659278,False,before 2015,True,False,10238,11000.0,sedan,0,0,0
222,645135,40-64,female,majority,10-19y,high school,upper class,0.5149450496137513,True,after 2015,True,True,10238,11000.0,sedan,0,0,2
223,421596,65+,male,majority,30y+,university,upper class,0.5032225392796313,True,after 2015,True,True,10238,9000.0,sedan,6,2,10
224,164636,26-39,female,majority,10-19y,university,upper class,0.7140339031205747,True,before 2015,True,True,21217,11000.0,sedan,0,0,0
225,405100,26-39,male,majority,10-19y,high school,working class,0.3670512395145257,False,before 2015,True,False,10238,14000.0,sedan,1,0,1
226,315223,40-64,female,majority,20-29y,high school,middle class,0.5793929043624154,True,before 2015,False,False,92101,13000.0,sedan,2,0,0
227,628723,40-64,female,majority,20-29y,high school,middle class,0.5584702236402418,True,before 2015,False,True,10238,10000.0,sedan,1,0,4
228,483693,16-25,female,majority,0-9y,high school,working class,0.2919776582051944,False,before 2015,False,True,32765,12000.0,sedan,0,0,0
229,416795,40-64,female,majority,20-29y,high school,middle class,0.6615841421190086,True,before 2015,False,True,32765,12000.0,sedan,5,0,0
230,712973,16-25,female,majority,0-9y,none,poverty,0.3788290288330991,False,before 2015,False,False,10238,17000.0,sedan,0,0,0
231,755061,16-25,female,minority,0-9y,high school,poverty,0.3740705590179875,True,before 2015,False,False,10238,15000.0,sedan,0,0,0
232,625426,40-64,male,majority,20-29y,university,upper class,0.0,True,before 2015,False,False,10238,13000.0,sedan,3,1,2
233,162614,65+,male,majority,30y+,university,upper class,0.4593785751523136,True,before 2015,True,True,10238,13000.0,sedan,1,0,5
234,732843,40-64,male,majority,20-29y,university,middle class,0.0,True,before 2015,False,False,10238,15000.0,sedan,2,0,5
235,466761,40-64,female,majority,0-9y,university,upper class,0.4654506837575693,True,after 2015,True,True,10238,11000.0,sedan,0,0,0
236,498232,16-25,male,minority,0-9y,high school,middle class,0.4086866980912735,True,before 2015,False,True,32765,9000.0,sedan,0,0,0
237,170391,65+,female,majority,20-29y,high school,upper class,0.5888021385021842,True,before 2015,True,True,10238,11000.0,sedan,2,0,2
238,918640,40-64,male,majority,20-29y,high school,upper class,0.61502467895473,True,before 2015,True,True,32765,7000.0,sedan,3,1,0
239,937134,65+,female,majority,30y+,high school,upper class,0.0,True,before 2015,True,True,32765,8000.0,sedan,2,0,0
240,273764,40-64,female,majority,20-29y,university,upper class,0.5464601140543317,True,after 2015,True,True,10238,8000.0,sedan,1,0,1
241,418555,26-39,female,minority,10-19y,none,working class,0.0,True,before 2015,False,False,10238,16000.0,sedan,1,0,1
242,344228,65+,male,majority,0-9y,university,upper class,0.737994819837278,True,after 2015,True,False,10238,17000.0,sedan,0,0,0
243,809278,40-64,female,majority,10-19y,none,working class,0.4273733642706479,True,before 2015,False,True,32765,10000.0,sedan,3,0,0
244,68145,16-25,female,majority,0-9y,high school,poverty,0.4129918414421705,False,before 2015,False,False,10238,10000.0,sedan,0,0,0
245,128369,40-64,male,majority,20-29y,university,upper class,0.6953231970861331,False,before 2015,True,True,32765,7000.0,sedan,3,1,1
246,194925,16-25,female,majority,0-9y,high school,poverty,0.2912344134674337,False,before 2015,False,True,10238,13000.0,sedan,0,0,0
247,303507,16-25,female,majority,0-9y,high school,poverty,0.2441332629984765,False,before 2015,True,True,10238,11000.0,sedan,0,0,0
248,244931,65+,male,majority,0-9y,university,upper class,0.5082740148521835,True,after 2015,True,True,10238,9000.0,sedan,0,0,0
249,570030,16-25,female,majority,0-9y,none,poverty,0.2932584812581273,True,before 2015,False,True,10238,14000.0,sedan,0,0,0
250,918038,26-39,female,majority,10-19y,none,poverty,0.3436417190829057,False,before 2015,False,False,10238,13000.0,sedan,0,1,0
251,102325,16-25,female,majority,0-9y,university,poverty,0.5033225200786,False,before 2015,False,False,10238,15000.0,sports car,0,0,0
252,653061,26-39,female,majority,0-9y,university,upper class,0.0,False,after 2015,False,True,10238,15000.0,sedan,0,0,0
253,706892,40-64,female,majority,20-29y,university,upper class,0.6630513690689503,True,after 2015,True,True,10238,15000.0,sedan,2,0,0
254,761911,40-64,male,majority,0-9y,none,poverty,0.2027084379448271,False,before 2015,False,True,32765,11000.0,sedan,0,0,0
255,271656,26-39,female,majority,10-19y,high school,upper class,0.665343329329833,True,before 2015,True,True,32765,12000.0,sedan,1,0,0
256,820690,65+,male,majority,30y+,university,upper class,0.5386236932875669,True,after 2015,True,True,10238,9000.0,sedan,8,0,5
257,622930,16-25,female,majority,0-9y,high school,working class,0.4101367047885667,False,before 2015,False,False,10238,15000.0,sedan,0,0,0
258,81394,16-25,male,majority,0-9y,none,poverty,0.3136455846123201,True,before 2015,False,True,10238,13000.0,sedan,0,0,0
259,373844,26-39,male,majority,0-9y,university,upper class,0.5073241356207076,True,before 2015,False,True,32765,12000.0,sedan,0,0,0
260,368392,16-25,male,majority,0-9y,none,poverty,0.2095073883823189,False,before 2015,False,True,10238,14000.0,sedan,0,0,0
261,447175,16-25,female,majority,0-9y,high school,working class,0.4907240542637642,True,before 2015,False,False,10238,15000.0,sedan,0,0,0
262,182095,40-64,male,majority,20-29y,university,middle class,0.5814986743175801,True,before 2015,True,True,10238,14000.0,sedan,5,0,0
263,451696,26-39,female,majority,0-9y,high school,upper class,0.6850359505244253,True,before 2015,False,True,10238,12000.0,sedan,0,0,0
264,953021,26-39,male,majority,0-9y,university,middle class,0.4739316494372351,True,after 2015,False,True,10238,12000.0,sedan,0,0,0
265,462465,16-25,male,majority,0-9y,high school,working class,0.0,False,before 2015,False,True,10238,11000.0,sedan,0,0,0
266,617007,40-64,male,majority,10-19y,university,upper class,0.5128461364179456,True,after 2015,True,True,10238,10000.0,sedan,4,0,2
267,560773,40-64,male,majority,10-19y,university,upper class,0.6624617559275001,True,after 2015,True,False,10238,13000.0,sedan,1,0,1
268,438008,40-64,female,majority,20-29y,high school,upper class,0.5564133152355352,True,before 2015,False,False,10238,17000.0,sedan,1,0,4
269,212573,16-25,female,minority,0-9y,high school,poverty,0.2673466585061873,False,before 2015,False,False,10238,17000.0,sedan,0,0,0
270,492516,65+,female,majority,30y+,university,upper class,0.8094112590513309,True,before 2015,True,True,10238,9000.0,sedan,5,0,4
271,538225,16-25,female,majority,0-9y,none,poverty,0.3679435479917757,False,after 2015,True,True,10238,11000.0,sedan,0,0,0
272,658402,65+,female,majority,30y+,university,upper class,0.5033547111991341,False,before 2015,False,True,10238,11000.0,sedan,5,0,3
273,325516,65+,female,majority,0-9y,none,middle class,0.5342877060116482,True,before 2015,True,True,10238,13000.0,sedan,0,0,0
274,200283,16-25,female,majority,0-9y,university,middle class,0.0,False,before 2015,False,True,32765,10000.0,sports car,0,0,0
275,913707,16-25,female,majority,0-9y,high school,middle class,0.0,False,before 2015,False,True,10238,13000.0,sedan,0,0,0
276,905750,40-64,male,majority,20-29y,none,middle class,0.4490117755463273,True,before 2015,True,True,32765,7000.0,sedan,7,0,1
277,107029,40-64,male,majority,20-29y,university,upper class,0.8032523419405172,True,before 2015,False,True,10238,10000.0,sedan,2,0,3
278,304803,26-39,female,majority,0-9y,high school,middle class,0.0,True,before 2015,True,True,32765,8000.0,sports car,0,0,0
279,124204,16-25,female,majority,0-9y,none,poverty,0.186185114720855,False,before 2015,False,False,10238,17000.0,sedan,0,0,0
280,781586,40-64,female,majority,10-19y,university,upper class,0.0,True,after 2015,True,False,10238,13000.0,sedan,0,1,0
281,644662,26-39,male,majority,10-19y,high school,working class,0.3151293556030717,False,before 2015,False,False,32765,13000.0,sedan,2,0,1
282,903407,16-25,male,majority,0-9y,none,poverty,0.0,False,before 2015,False,True,32765,12000.0,sedan,0,0,0
283,968669,65+,female,majority,30y+,university,upper class,0.4836380123288594,True,after 2015,True,True,32765,9000.0,sedan,4,1,2
284,993267,26-39,female,majority,10-19y,high school,poverty,0.3858741008429725,True,before 2015,False,False,10238,14000.0,sedan,0,1,0
285,423938,65+,male,majority,30y+,high school,upper class,0.6343725020457226,True,after 2015,True,False,32765,11000.0,sedan,11,1,5
286,125168,16-25,male,majority,0-9y,high school,working class,0.3621741186724681,True,before 2015,False,False,10238,16000.0,sedan,0,0,0
287,175635,26-39,female,majority,10-19y,high school,poverty,0.0,False,before 2015,True,True,32765,5000.0,sedan,0,2,3
288,525386,65+,female,majority,10-19y,university,upper class,0.6928836357133882,True,before 2015,True,True,10238,10000.0,sedan,2,0,1
289,500215,65+,female,majority,30y+,high school,upper class,0.5777028525076912,True,before 2015,False,True,10238,11000.0,sedan,2,0,3
290,572994,40-64,male,majority,20-29y,university,upper class,0.6640650143948857,True,after 2015,True,True,10238,11000.0,sedan,0,1,1
291,58735,40-64,male,majority,20-29y,high school,upper class,0.4897024062963834,False,after 2015,False,False,10238,11000.0,sedan,3,0,1
292,319953,26-39,female,minority,0-9y,none,poverty,0.2828694808711571,False,before 2015,True,False,10238,13000.0,sports car,0,0,0
293,487355,40-64,male,majority,0-9y,high school,working class,0.4317004117968687,False,before 2015,False,True,10238,10000.0,sedan,0,0,0
294,232470,16-25,male,majority,0-9y,university,poverty,0.1264534313986037,True,before 2015,False,True,10238,14000.0,sedan,0,0,0
295,565198,16-25,male,majority,0-9y,none,poverty,0.2859976102627207,False,before 2015,False,True,10238,12000.0,sedan,0,0,0
296,371727,26-39,male,majority,10-19y,university,upper class,0.5430074428650375,True,after 2015,False,True,10238,15000.0,sedan,1,0,1
297,165944,26-39,male,majority,10-19y,high school,middle class,0.3706567853008601,True,before 2015,False,True,32765,15000.0,sedan,6,0,1
298,532459,16-25,female,majority,0-9y,high school,poverty,0.0,False,before 2015,False,False,10238,18000.0,sports car,0,0,0
299,613091,65+,female,majority,20-29y,high school,upper class,0.7917101109944502,True,after 2015,True,True,32765,11000.0,sedan,5,0,2
300,88882,26-39,female,majority,10-19y,high school,working class,0.4717963087189384,False,before 2015,True,True,10238,5000.0,sedan,0,0,2
301,187197,26-39,male,majority,10-19y,university,upper class,0.0,False,before 2015,True,False,10238,12000.0,sedan,0,0,0
302,351757,26-39,female,majority,10-19y,none,working class,0.628633149594721,False,before 2015,True,True,21217,9000.0,sedan,0,1,2
303,735929,16-25,male,majority,0-9y,high school,poverty,0.3448180556225356,False,before 2015,False,True,10238,10000.0,sedan,0,0,0
304,224890,40-64,male,majority,20-29y,high school,upper class,0.5478225909631781,True,before 2015,False,False,10238,15000.0,sports car,5,0,1
305,864601,16-25,male,majority,0-9y,high school,poverty,0.3398648345906033,False,before 2015,False,False,10238,16000.0,sedan,0,0,0
306,485798,16-25,female,majority,0-9y,high school,poverty,0.2897871439465148,False,after 2015,False,False,10238,13000.0,sedan,0,0,0
307,733833,16-25,male,majority,0-9y,university,middle class,0.5979347864750699,True,before 2015,True,True,92101,13000.0,sedan,0,0,0
308,750465,26-39,female,majority,0-9y,none,working class,0.3692930793988261,False,before 2015,False,True,10238,14000.0,sedan,0,0,0
309,660556,65+,male,majority,30y+,none,working class,0.4171250369936769,True,before 2015,True,True,10238,9000.0,sedan,6,1,6
310,28109,40-64,male,majority,20-29y,university,upper class,0.570277670616915,True,before 2015,True,False,32765,7000.0,sedan,5,1,4
311,219960,40-64,female,majority,20-29y,high school,middle class,0.5340483380212564,True,before 2015,False,False,10238,16000.0,sports car,1,0,0
312,252894,40-64,male,majority,20-29y,university,upper class,0.0,False,after 2015,True,True,32765,11000.0,sedan,5,0,0
313,76297,40-64,male,majority,0-9y,university,upper class,0.5968280062363127,True,after 2015,True,True,92101,13000.0,sedan,0,0,0
314,763891,65+,female,majority,30y+,university,upper class,0.6409488031039333,True,after 2015,True,True,10238,13000.0,sedan,2,1,4
315,403707,40-64,female,minority,20-29y,high school,middle class,0.5860627511953006,False,before 2015,False,True,32765,13000.0,sports car,2,1,0
316,792734,40-64,female,majority,0-9y,university,upper class,0.6168247780300146,True,after 2015,True,True,10238,9000.0,sedan,0,0,0
317,268227,65+,male,minority,30y+,high school,middle class,0.3224660183950982,True,after 2015,True,True,10238,9000.0,sedan,2,0,1
318,519764,65+,male,majority,30y+,none,middle class,0.344957864738121,True,before 2015,False,True,32765,15000.0,sedan,7,0,0
319,912172,16-25,male,majority,0-9y,university,upper class,0.7154034227572682,True,after 2015,True,True,32765,10000.0,sedan,0,0,0
320,560068,26-39,male,majority,10-19y,high school,working class,0.4082920061533436,True,before 2015,True,False,10238,10000.0,sedan,1,0,1
321,652414,16-25,male,majority,0-9y,none,poverty,0.2708440121659797,False,before 2015,False,True,10238,10000.0,sedan,0,0,0
322,126077,26-39,female,majority,10-19y,university,upper class,0.606735714725739,True,before 2015,False,True,10238,12000.0,sedan,1,0,2
323,220269,65+,female,majority,30y+,university,upper class,0.5824680179178995,True,before 2015,False,True,10238,14000.0,sedan,1,1,3
324,136946,65+,male,majority,0-9y,high school,upper class,0.6062206447979116,True,before 2015,True,True,10238,14000.0,sedan,0,0,0
325,379940,26-39,male,majority,0-9y,university,upper class,0.0,True,before 2015,False,False,32765,12000.0,sedan,0,0,0
326,856902,26-39,female,majority,10-19y,high school,middle class,0.755633866133054,False,before 2015,False,True,10238,16000.0,sedan,0,0,0
327,241888,16-25,male,majority,0-9y,university,poverty,0.2912086260521752,False,before 2015,False,True,32765,11000.0,sedan,0,0,0
328,908199,26-39,female,majority,10-19y,university,upper class,0.6161117243839742,True,after 2015,False,False,10238,13000.0,sedan,0,0,0
329,373218,40-64,female,minority,10-19y,high school,working class,0.4712361399215783,True,before 2015,False,False,10238,12000.0,sedan,0,0,0
330,656042,65+,female,majority,30y+,university,upper class,0.6782370223364715,True,after 2015,True,True,10238,12000.0,sedan,2,0,7
331,313500,40-64,male,majority,20-29y,high school,middle class,0.5153486460517401,True,before 2015,True,True,10238,10000.0,sedan,1,0,2
332,919241,65+,male,majority,10-19y,high school,upper class,0.507690848953627,True,after 2015,True,True,32765,7000.0,sedan,3,1,4
333,647888,40-64,female,majority,10-19y,none,working class,0.509910296776192,False,before 2015,False,False,10238,13000.0,sedan,0,0,1
334,161832,40-64,female,majority,0-9y,none,working class,0.5038597346352107,False,before 2015,True,True,10238,11000.0,sedan,0,0,0
335,476769,40-64,male,majority,20-29y,university,middle class,0.577135941672739,False,before 2015,True,True,10238,7000.0,sedan,4,0,3
336,431314,26-39,male,majority,0-9y,university,middle class,0.6477554969922709,True,before 2015,True,True,10238,7000.0,sedan,0,0,0
337,351356,65+,male,majority,0-9y,university,upper class,0.0,False,before 2015,False,True,32765,11000.0,sedan,0,0,0
338,447424,40-64,male,majority,20-29y,high school,middle class,0.5778131836961647,True,before 2015,False,False,10238,12000.0,sedan,3,2,4
339,201707,40-64,male,majority,20-29y,high school,middle class,0.4953502835315234,True,before 2015,False,True,32765,9000.0,sedan,4,1,2
340,903320,16-25,male,majority,0-9y,high school,poverty,0.4526765592626403,False,before 2015,True,False,10238,12000.0,sedan,0,0,0
341,486639,16-25,male,majority,0-9y,university,middle class,0.6164262036016749,True,before 2015,True,True,32765,11000.0,sedan,0,0,0
342,252686,26-39,male,majority,10-19y,university,middle class,0.3457261884790099,True,after 2015,False,False,32765,13000.0,sedan,2,0,1
343,233200,26-39,female,majority,0-9y,university,middle class,0.5841273528155413,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
